Frame, Build Acceleratoin Structures_CPU, Build Acceleration Structures_CPU, Build Acceleratoin Structures_CPU, Build Acceleration Structures_CPU, Update State_CPU, Scene Update_CPU, Scene Render_CPU, Particle Update_CPU, Disaptch Surfel Fill Acceleration Structures_CPU, Surfel Fill Acceleration Structures : SURFEL COUNT_CPU, Surfel Copy Grid To Input Buffer_CPU, Surfel Fill Acceleration Structures : SURFEL PREFIX SUM : REDUCE_CPU, Surfel Fill Acceleration Structures : SURFEL PREFIX SUM : SCAN_CPU, Surfel Fill Acceleration Structures : SURFEL PREFIX SUM : PROPAGATE INCLUSIVE_CPU, Surfel Fill Acceleration Structures : SURFEL INSERTION_CPU, RenderLightShadows_CPU, Z PrePass_CPU, Opaque_CPU, Cutout_CPU, Generate SSAO_CPU, Decompress and downsample_CPU, Analyze depth volumes_CPU, Blur and upsample_CPU, FillLightGrid_CPU, Main Render_CPU, Render Shadow Map_CPU, Render Color_CPU, Surfel Density Debug Overlay_CPU, Downsampling Depth_CPU, Render HBIL Tri_CPU, Render HBIL_CPU, Surfel Application Compute Shader_CPU, Apply Diffuse Lighting_CPU, Generate Camera Velocity_CPU, Post Effects_CPU, SDR Processing_CPU, Generate Bloom_CPU, Render UI_CPU, UI Block_CPU, Present_CPU, Build Acceleratoin Structures_GPU, Build Acceleration Structures_GPU, Build Acceleratoin Structures_GPU, Build Acceleration Structures_GPU, Update State_GPU, Scene Update_GPU, Scene Render_GPU, Particle Update_GPU, Disaptch Surfel Fill Acceleration Structures_GPU, Surfel Fill Acceleration Structures : SURFEL COUNT_GPU, Surfel Copy Grid To Input Buffer_GPU, Surfel Fill Acceleration Structures : SURFEL PREFIX SUM : REDUCE_GPU, Surfel Fill Acceleration Structures : SURFEL PREFIX SUM : SCAN_GPU, Surfel Fill Acceleration Structures : SURFEL PREFIX SUM : PROPAGATE INCLUSIVE_GPU, Surfel Fill Acceleration Structures : SURFEL INSERTION_GPU, RenderLightShadows_GPU, Z PrePass_GPU, Opaque_GPU, Cutout_GPU, Generate SSAO_GPU, Decompress and downsample_GPU, Analyze depth volumes_GPU, Blur and upsample_GPU, FillLightGrid_GPU, Main Render_GPU, Render Shadow Map_GPU, Render Color_GPU, Surfel Density Debug Overlay_GPU, Downsampling Depth_GPU, Render HBIL Tri_GPU, Render HBIL_GPU, Surfel Application Compute Shader_GPU, Apply Diffuse Lighting_GPU, Generate Camera Velocity_GPU, Post Effects_GPU, SDR Processing_GPU, Generate Bloom_GPU, Render UI_GPU, UI Block_GPU, Present_GPU, 
150, 0, 0, 0, 0, 1.8346, 0.1091, 2.3205, 0.2225, 0, 0, 0, 0, 0, 0, 0, 0.0894, 0.3886, 0.1897, 0.1138, 0.4009, 0.1091, 0.1079, 0.0971, 0.0852, 0.0859, 0.1849, 0.1549, 0, 0.0867, 0.1908, 0.0871, 0.0915, 0.0904, 0.0834, 0.3644, 0.2375, 0.1495, 1.6079, 1.5155, 0.1274, 0, 0, 0, 0, 0, 3.2e-05, 9.71146, 0.071744, 0, 0, 0, 0, 0, 0, 0, 0, 0.083328, 0.083296, 3.2e-05, 0.338624, 0.096192, 0.10256, 0.130752, 0.077408, 0.003296, 0.14688, 0.37504, 0, 1.74099, 6.47389, 0.002272, 0.145792, 0.077056, 0.06752, 0.161024, 0.157984, 0.091264, 0.015616, 0.015616, 0.03968, 
150, 0, 0, 0, 0, 0.3132, 0.0979, 2.2862, 0.2078, 0, 0, 0, 0, 0, 0, 0, 0.096, 0.3601, 0.1698, 0.1052, 0.4019, 0.1094, 0.1104, 0.0961, 0.0865, 0.0882, 0.1753, 0.1502, 0, 0.0882, 0.1897, 0.0876, 0.0945, 0.0919, 0.0897, 0.3424, 0.2345, 0.1504, 1.6468, 1.5471, 0.1279, 0, 0, 0, 0, 0, 0, 9.19667, 0.072896, 0, 0, 0, 0, 0, 0, 0, 3.2e-05, 0.082784, 0.08272, 0, 0.338016, 0.096992, 0.10176, 0.130368, 0.0776, 0.003328, 0.146816, 0.40608, 0, 1.19318, 6.47718, 0.001536, 0.144704, 0.076, 0.068192, 0.16048, 0.157472, 0.091136, 0.014944, 0.014944, 0.039744, 
150, 0, 0, 0, 0, 0.2824, 0.0908, 2.384, 0.2003, 0, 0, 0, 0, 0, 0, 0, 0.0828, 0.3385, 0.1572, 0.1023, 0.5817, 0.2346, 0.106, 0.1601, 0.0912, 0.0825, 0.1747, 0.1445, 0, 0.0789, 0.179, 0.0832, 0.0856, 0.0998, 0.0848, 0.3685, 0.2433, 0.1536, 2.3905, 2.2909, 0.1537, 0, 0, 0, 0, 0, 0, 9.65968, 0.07072, 0, 0, 0, 0, 0, 0, 0, 0, 0.082528, 0.082464, 0, 0.33936, 0.09776, 0.101984, 0.130496, 0.077312, 0.003264, 0.14848, 0.374848, 0, 1.71078, 6.4496, 0.001504, 0.145568, 0.077152, 0.067808, 0.161056, 0.158048, 0.091744, 0.015936, 0.015872, 0.039712, 
150, 0, 0, 0, 0, 0.3729, 0.1236, 2.6517, 0.2367, 0, 0, 0, 0, 0, 0, 0, 0.1022, 0.4691, 0.2402, 0.1369, 0.532, 0.12, 0.1948, 0.1162, 0.0956, 0.094, 0.197, 0.1629, 0, 0.0913, 0.2, 0.0896, 0.0933, 0.093, 0.0913, 0.5922, 0.4093, 0.261, 4.2223, 4.0476, 0.2415, 0, 0, 0, 0, 0, 0, 11.4413, 0.072672, 0, 0, 0, 0, 0, 0, 0, 3.2e-05, 0.083168, 0.083072, 0, 0.35328, 0.097216, 0.111776, 0.133184, 0.079456, 0.004032, 0.148288, 0.405792, 0, 2.99226, 6.88954, 0.003168, 0.151072, 0.079808, 0.068352, 0.161632, 0.158624, 0.09248, 0.018016, 0.017984, 0.040992, 
155, 0, 0, 0, 0, 0.3382, 0.1075, 2.5168, 0.2151, 0, 0, 0, 0, 0, 0, 0, 0.0933, 0.5229, 0.1836, 0.2535, 0.4191, 0.1158, 0.1125, 0.0987, 0.0861, 0.1003, 0.1931, 0.155, 0, 0.0876, 0.1999, 0.0934, 0.0978, 0.0898, 0.0857, 0.3408, 0.2277, 0.1438, 1.6362, 1.539, 0.1358, 0, 0, 0, 0, 0, 0, 9.74714, 0.07632, 0, 0, 0, 0, 0, 0, 0, 0, 0.083936, 0.083872, 0, 0.339008, 0.09728, 0.102176, 0.13056, 0.078784, 0.003488, 0.14832, 0.377312, 0, 1.74, 6.49949, 0.001536, 0.14528, 0.077088, 0.067968, 0.161856, 0.15888, 0.092352, 0.016992, 0.01696, 0.039392, 
155, 0, 0, 0, 0, 1.9902, 0.1248, 2.4066, 0.2422, 0, 0, 0, 0, 0, 0, 0, 0.0921, 0.3627, 0.1726, 0.1072, 0.4008, 0.1076, 0.1095, 0.0978, 0.1036, 0.0937, 0.1904, 0.1573, 0, 0.0903, 0.2023, 0.0913, 0.0905, 0.0899, 0.104, 0.3857, 0.2499, 0.1567, 1.7814, 1.6756, 0.1494, 0, 0, 0, 0, 0, 0, 9.7209, 0.071808, 0, 0, 0, 0, 0, 0, 0, 3.2e-05, 0.083232, 0.083168, 3.2e-05, 0.340512, 0.097568, 0.1024, 0.131328, 0.077536, 0.003424, 0.1472, 0.375104, 0, 1.73568, 6.48688, 0.001536, 0.145088, 0.077216, 0.066848, 0.160224, 0.157184, 0.090848, 0.016, 0.016, 0.03984, 
155, 0, 0, 0, 0, 0.3661, 0.1072, 2.2599, 0.2086, 0, 0, 0, 0, 0, 0, 0, 0.0882, 0.3417, 0.1635, 0.1005, 0.4003, 0.1028, 0.1216, 0.0965, 0.0856, 0.0854, 0.1839, 0.146, 0, 0.0811, 0.1893, 0.0852, 0.0952, 0.0891, 0.0812, 0.3901, 0.2547, 0.1608, 1.784, 1.6831, 0.1762, 0, 0, 0, 0, 0, 0, 9.7023, 0.071808, 0, 0, 0, 0, 0, 0, 0, 0, 0.083488, 0.083392, 3.2e-05, 0.340032, 0.09728, 0.102944, 0.130752, 0.0776, 0.003296, 0.147264, 0.374816, 0, 1.7351, 6.46342, 0.001536, 0.145024, 0.077152, 0.067296, 0.160928, 0.15776, 0.091264, 0.016064, 0.016064, 0.039744, 
155, 0, 0, 0, 0, 0.3461, 0.1051, 2.2591, 0.2052, 0, 0, 0, 0, 0, 0, 0, 0.0859, 0.3693, 0.1709, 0.1165, 0.3858, 0.1045, 0.1078, 0.0923, 0.0813, 0.0819, 0.171, 0.1429, 0, 0.101, 0.1904, 0.0844, 0.0878, 0.0881, 0.0998, 0.3974, 0.2516, 0.1623, 1.9389, 1.8341, 0.1789, 0, 0, 0, 0, 0, 0, 9.68454, 0.071872, 0, 0, 0, 0, 0, 0, 0, 3.2e-05, 0.082944, 0.08288, 3.2e-05, 0.339392, 0.096512, 0.103584, 0.130208, 0.077536, 0.00352, 0.146944, 0.374624, 0, 1.71347, 6.47386, 0.00064, 0.14496, 0.07728, 0.06704, 0.160384, 0.157376, 0.09104, 0.016032, 0.015968, 0.039776, 
155, 0, 0, 0, 0, 0.3222, 0.1014, 2.311, 0.2316, 0, 0, 0, 0, 0, 0, 0, 0.0952, 0.3852, 0.1802, 0.1214, 0.3791, 0.1008, 0.1011, 0.09, 0.0806, 0.0819, 0.1765, 0.1529, 0, 0.104, 0.1775, 0.0808, 0.1044, 0.0871, 0.0847, 0.3888, 0.2522, 0.1566, 2.4464, 2.3464, 0.1511, 0, 0, 0, 0, 0, 0, 10.2655, 0.06976, 0, 0, 0, 0, 0, 0, 0, 0, 0.080096, 0.080064, 0, 0.33792, 0.096448, 0.101888, 0.130624, 0.077504, 0.003296, 0.148832, 0.37424, 0, 1.71398, 7.05824, 0.001408, 0.145696, 0.077344, 0.067712, 0.161024, 0.158016, 0.091552, 0.01552, 0.01552, 0.039648, 
160, 0, 0, 0, 0, 0.3442, 0.1079, 2.5551, 0.2384, 0, 0, 0, 0, 0, 0, 0, 0.093, 0.5437, 0.3201, 0.131, 0.4244, 0.1205, 0.1159, 0.099, 0.0872, 0.0894, 0.1817, 0.1525, 0, 0.0868, 0.2024, 0.0929, 0.0964, 0.0962, 0.0891, 0.3925, 0.2612, 0.1676, 1.7504, 1.6492, 0.1411, 0, 0, 0, 0, 0, 3.2e-05, 9.68288, 0.07344, 0, 0, 0, 0, 0, 0, 0, 0, 0.083008, 0.082912, 0, 0.340448, 0.097536, 0.10256, 0.1312, 0.077856, 0.00352, 0.14848, 0.375296, 0, 1.71248, 6.46781, 0.00064, 0.1456, 0.077024, 0.067392, 0.159936, 0.156928, 0.090656, 0.015776, 0.015744, 0.040192, 
160, 0, 0, 0, 0, 1.844, 0.1109, 2.2191, 0.202, 0, 0, 0, 0, 0, 0, 0, 0.0828, 0.3606, 0.1623, 0.1219, 0.4033, 0.1049, 0.1057, 0.1056, 0.081, 0.082, 0.1717, 0.1547, 0, 0.0855, 0.1825, 0.0843, 0.084, 0.0875, 0.0813, 0.3381, 0.234, 0.1401, 1.7272, 1.6364, 0.1229, 0, 0, 0, 0, 0, 0, 9.69376, 0.073856, 0, 0, 0, 0, 0, 0, 0, 3.2e-05, 0.083552, 0.083456, 3.2e-05, 0.339744, 0.097984, 0.102272, 0.130368, 0.077248, 0.003456, 0.147616, 0.374304, 0, 1.71274, 6.48054, 0.000608, 0.145184, 0.077088, 0.067424, 0.160544, 0.157536, 0.09136, 0.01568, 0.01568, 0.039648, 
160, 0, 0, 0, 0, 0.3176, 0.1079, 2.1404, 0.1944, 0, 0, 0, 0, 0, 0, 0, 0.0798, 0.3316, 0.157, 0.101, 0.3814, 0.0982, 0.1124, 0.0924, 0.0828, 0.0778, 0.163, 0.1412, 0, 0.0786, 0.1815, 0.0816, 0.0878, 0.085, 0.0816, 0.4025, 0.2566, 0.1586, 1.6561, 1.5604, 0.155, 0, 0, 0, 0, 0, 0, 9.73085, 0.073312, 0, 0, 0, 0, 0, 0, 0, 3.2e-05, 0.08256, 0.082464, 3.2e-05, 0.339584, 0.097184, 0.103072, 0.1304, 0.079424, 0.006656, 0.14816, 0.382784, 0, 1.72416, 6.48848, 0.001056, 0.146464, 0.077792, 0.068128, 0.17616, 0.173184, 0.092, 0.018208, 0.018176, 0.040896, 
160, 0, 0, 0, 0, 0.3311, 0.0942, 2.2004, 0.1993, 0, 0, 0, 0, 0, 0, 0, 0.0816, 0.3326, 0.1566, 0.0994, 0.3885, 0.1055, 0.1015, 0.0923, 0.0814, 0.0779, 0.17, 0.1431, 0, 0.0801, 0.186, 0.0937, 0.109, 0.1047, 0.0842, 0.4085, 0.2773, 0.1696, 1.6466, 1.5547, 0.1257, 0, 0, 0, 0, 0, 0, 9.72256, 0.075808, 0, 0, 0, 0, 0, 0, 0, 0, 0.08368, 0.083616, 3.2e-05, 0.350688, 0.097152, 0.102528, 0.140736, 0.078752, 0.004704, 0.147584, 0.380032, 0, 1.7249, 6.47158, 0.00256, 0.147392, 0.07792, 0.067552, 0.162432, 0.159424, 0.092704, 0.01792, 0.017888, 0.041024, 
160, 0, 0, 0, 0, 0.2988, 0.0996, 2.103, 0.1886, 0, 0, 0, 0, 0, 0, 0, 0.0906, 0.33, 0.154, 0.0983, 0.3813, 0.1013, 0.0998, 0.1041, 0.0792, 0.0782, 0.1599, 0.1325, 0, 0.0799, 0.167, 0.0749, 0.0844, 0.0813, 0.0875, 0.3942, 0.2524, 0.154, 2.4774, 2.3817, 0.1534, 0, 0, 0, 0, 0, 0, 9.70115, 0.077824, 0, 0, 0, 0, 0, 0, 0, 0, 0.082848, 0.082784, 0, 0.340128, 0.09808, 0.102176, 0.130752, 0.077408, 0.003488, 0.147424, 0.374528, 0, 1.71398, 6.48342, 0.001504, 0.145568, 0.076928, 0.06752, 0.162592, 0.159616, 0.093216, 0.01696, 0.016896, 0.040736, 
165, 0, 0, 0, 0, 0.3296, 0.104, 2.4157, 0.2333, 0, 0, 0, 0, 0, 0, 0, 0.0967, 0.3875, 0.1859, 0.1149, 0.4025, 0.1088, 0.1105, 0.0977, 0.1081, 0.0927, 0.1877, 0.1571, 0, 0.0878, 0.1994, 0.0925, 0.0952, 0.1056, 0.0881, 0.3734, 0.245, 0.1519, 1.6777, 1.5801, 0.1321, 0, 0, 0, 0, 0, 3.2e-05, 9.70118, 0.070528, 0, 0, 0, 0, 0, 0, 0, 0, 0.083776, 0.083712, 0, 0.339392, 0.097728, 0.10208, 0.130624, 0.077472, 0.003296, 0.147136, 0.37504, 0, 1.73709, 6.46758, 0.001536, 0.14448, 0.077216, 0.067424, 0.16128, 0.158208, 0.091648, 0.01616, 0.01616, 0.039744, 
165, 0, 0, 0, 0, 1.8559, 0.109, 2.436, 0.2094, 0, 0, 0, 0, 0, 0, 0, 0.0875, 0.3579, 0.1678, 0.1073, 0.4098, 0.1125, 0.1103, 0.101, 0.0881, 0.0849, 0.213, 0.2071, 0, 0.1072, 0.2068, 0.0942, 0.098, 0.0987, 0.0838, 0.3811, 0.2534, 0.1569, 2.6663, 2.5507, 0.1815, 0, 0, 0, 0, 0, 0, 11.4372, 0.070144, 0, 0, 0, 0, 0, 0, 0, 0, 0.083584, 0.083552, 0, 0.347744, 0.09664, 0.105344, 0.13488, 0.08096, 0.006016, 0.149568, 0.381504, 0, 2.99485, 6.91411, 0.003744, 0.147872, 0.078176, 0.068896, 0.161568, 0.158592, 0.092032, 0.017952, 0.01792, 0.04112, 
165, 0, 0, 0, 0, 0.3321, 0.1026, 2.2831, 0.2125, 0, 0, 0, 0, 0, 0, 0, 0.0907, 0.3671, 0.1733, 0.1086, 0.4018, 0.1083, 0.1181, 0.0898, 0.0871, 0.0848, 0.1811, 0.1544, 0, 0.0851, 0.1852, 0.0856, 0.0906, 0.0913, 0.0878, 0.3876, 0.2523, 0.1584, 2.4029, 2.3033, 0.159, 0, 0, 0, 0, 0, 3.2e-05, 10.2884, 0.075616, 0, 0, 0, 0, 0, 0, 0, 0, 0.083488, 0.083456, 3.2e-05, 0.34096, 0.097184, 0.10272, 0.132096, 0.078784, 0.003456, 0.14784, 0.37856, 0, 1.75056, 7.02502, 0.00096, 0.146784, 0.077152, 0.06752, 0.164544, 0.161536, 0.09424, 0.017088, 0.017056, 0.040896, 
165, 0, 0, 0, 0, 0.3273, 0.0984, 2.267, 0.203, 0, 0, 0, 0, 0, 0, 0, 0.0908, 0.3634, 0.1693, 0.1081, 0.402, 0.1078, 0.1091, 0.0979, 0.0882, 0.086, 0.1748, 0.1471, 0, 0.0845, 0.1929, 0.0902, 0.0915, 0.0922, 0.0877, 0.3924, 0.263, 0.1529, 1.8593, 1.7535, 0.154, 0, 0, 0, 0, 0, 0, 9.71594, 0.0824, 0, 0, 0, 0, 0, 0, 0, 3.2e-05, 0.083232, 0.083136, 0, 0.339136, 0.097152, 0.102528, 0.130464, 0.077472, 0.003456, 0.147168, 0.375936, 0, 1.73325, 6.47162, 0.001536, 0.145952, 0.077088, 0.068224, 0.160352, 0.157312, 0.09104, 0.015936, 0.015936, 0.040576, 
165, 0, 0, 0, 0, 0.2925, 0.0903, 2.3001, 0.2065, 0, 0, 0, 0, 0, 0, 0, 0.0841, 0.3398, 0.1601, 0.1057, 0.4098, 0.1098, 0.1078, 0.1067, 0.0818, 0.0825, 0.1935, 0.1737, 0, 0.0852, 0.1921, 0.0874, 0.1058, 0.0997, 0.0958, 0.7033, 0.4324, 0.1614, 1.7602, 1.6525, 0.1381, 0, 0, 0, 0, 0, 0, 9.72038, 0.073216, 0, 0, 0, 0, 0, 0, 0, 0, 0.083104, 0.083008, 3.2e-05, 0.340512, 0.0976, 0.103104, 0.130816, 0.077536, 0.003456, 0.148992, 0.407808, 0, 1.7136, 6.47146, 0.001056, 0.1448, 0.076928, 0.067776, 0.160864, 0.157824, 0.091488, 0.016064, 0.016064, 0.039712, 
170, 0, 0, 0, 0, 0.3062, 0.103, 2.387, 0.193, 0, 0, 0, 0, 0, 0, 0, 0.0905, 0.3338, 0.1538, 0.0968, 0.3824, 0.095, 0.1152, 0.0953, 0.0861, 0.0836, 0.1779, 0.1681, 0.1083, 0.1614, 0.1912, 0.0814, 0.0854, 0.0851, 0.084, 0.4097, 0.2686, 0.168, 1.5623, 1.462, 0.1233, 0, 0, 0, 0, 0, 0, 9.69354, 0.06976, 0, 0, 0, 0, 0, 0, 0, 0, 0.082752, 0.082688, 0, 0.339552, 0.097344, 0.102496, 0.13056, 0.07792, 0.003456, 0.148416, 0.374944, 0, 1.71309, 6.48272, 0.001504, 0.145408, 0.07712, 0.06736, 0.160544, 0.157536, 0.091136, 0.015584, 0.015552, 0.039776, 
170, 0, 0, 0, 0, 2.4097, 0.1282, 2.2842, 0.2135, 0, 0, 0, 0, 0, 0, 0, 0.0884, 0.3413, 0.1609, 0.1012, 0.3704, 0.0993, 0.1034, 0.0891, 0.0838, 0.0961, 0.1711, 0.1471, 0.0957, 0.0828, 0.18, 0.084, 0.0817, 0.0781, 0.0882, 0.3337, 0.2274, 0.1415, 1.5454, 1.4498, 0.1236, 0, 0, 0, 0, 0, 0, 9.79037, 0.073952, 0, 0, 0, 0, 0, 0, 0, 3.2e-05, 0.08304, 0.082976, 0, 0.338656, 0.096352, 0.102816, 0.130496, 0.077632, 0.00352, 0.150304, 0.3856, 0.0768, 1.72285, 6.46518, 0.001504, 0.146496, 0.077728, 0.068544, 0.172896, 0.169888, 0.094656, 0.017984, 0.017952, 0.045408, 
170, 0, 0, 0, 0, 0.2824, 0.0925, 2.5366, 0.2485, 0, 0, 0, 0, 0, 0, 0, 0.117, 0.3928, 0.1908, 0.1079, 0.4413, 0.1225, 0.1234, 0.1089, 0.0837, 0.079, 0.1668, 0.1544, 0.1001, 0.1018, 0.2026, 0.0996, 0.0919, 0.0986, 0.0897, 0.4126, 0.2584, 0.1615, 1.8609, 1.7561, 0.1589, 0, 0, 0, 0, 0, 0, 9.76582, 0.077344, 0, 0, 0, 0, 0, 0, 0, 0, 0.083904, 0.083872, 3.2e-05, 0.34048, 0.097824, 0.102912, 0.130816, 0.078752, 0.003456, 0.147648, 0.37616, 0.072416, 1.71232, 6.46342, 0.001536, 0.146144, 0.077504, 0.067232, 0.172384, 0.169408, 0.094528, 0.016704, 0.016672, 0.0456, 
170, 0, 0, 0, 0, 0.3376, 0.1119, 2.4743, 0.242, 0, 0, 0, 0, 0, 0, 0, 0.0947, 0.3801, 0.1894, 0.1107, 0.4041, 0.1052, 0.1116, 0.099, 0.0917, 0.0894, 0.1872, 0.1517, 0.1033, 0.0899, 0.1906, 0.0882, 0.1044, 0.0912, 0.0832, 0.3867, 0.2618, 0.1679, 1.7321, 1.6336, 0.1312, 0, 0, 0, 0, 0, 0, 10.5172, 0.072928, 0, 0, 0, 0, 0, 0, 0, 3.2e-05, 0.091808, 0.091744, 3.2e-05, 0.359712, 0.117824, 0.102112, 0.130624, 0.077536, 0.003456, 0.148128, 0.40656, 0.072352, 1.79744, 7.07251, 0.000576, 0.14544, 0.07776, 0.066976, 0.171008, 0.168, 0.09312, 0.015872, 0.015872, 0.04448, 
170, 0, 0, 0, 0, 0.3266, 0.1139, 2.3176, 0.1972, 0, 0, 0, 0, 0, 0, 0, 0.0831, 0.3354, 0.1551, 0.1017, 0.3776, 0.1011, 0.1039, 0.0923, 0.0855, 0.0853, 0.1903, 0.1625, 0.1036, 0.084, 0.1854, 0.0873, 0.0877, 0.0932, 0.0844, 0.3552, 0.2418, 0.1522, 2.6754, 2.5779, 0.1616, 0, 0, 0, 0, 0, 3.2e-05, 9.2664, 0.078912, 0, 0, 0, 0, 0, 0, 0, 3.2e-05, 0.080544, 0.080512, 3.2e-05, 0.33824, 0.097952, 0.10128, 0.130112, 0.078752, 0.004256, 0.148, 0.377952, 0.07664, 1.19517, 6.47626, 0.000544, 0.14592, 0.078688, 0.067072, 0.172128, 0.169088, 0.093888, 0.017056, 0.017056, 0.04576, 
175, 0, 0, 0, 0, 0.3757, 0.1015, 2.2782, 0.2174, 0, 0, 0, 0, 0, 0, 0, 0.0886, 0.3601, 0.166, 0.117, 0.3897, 0.1028, 0.1201, 0.087, 0.0726, 0.0788, 0.1647, 0.1375, 0.1027, 0.0837, 0.1658, 0.0748, 0.0819, 0.0829, 0.0937, 0.3822, 0.2535, 0.1622, 1.7774, 1.6627, 0.1312, 0, 0, 0, 0, 0, 0, 9.80182, 0.0736, 0, 0, 0, 0, 0, 0, 0, 0, 0.083584, 0.08352, 0, 0.338336, 0.096256, 0.102784, 0.130336, 0.077312, 0.003488, 0.147264, 0.404544, 0.07232, 1.74186, 6.4504, 0.001504, 0.14544, 0.077504, 0.0672, 0.17264, 0.169632, 0.094912, 0.0168, 0.016736, 0.045632, 
175, 0, 0, 0, 0, 1.7806, 0.0999, 2.2685, 0.194, 0, 0, 0, 0, 0, 0, 0, 0.0822, 0.3515, 0.1547, 0.1184, 0.3771, 0.1, 0.102, 0.0922, 0.0804, 0.0825, 0.1664, 0.1396, 0.0942, 0.0797, 0.1961, 0.0883, 0.0875, 0.0934, 0.0864, 0.3698, 0.2447, 0.155, 1.7315, 1.632, 0.1346, 0, 0, 0, 0, 0, 3.2e-05, 9.78944, 0.07184, 0, 0, 0, 0, 0, 0, 0, 3.2e-05, 0.084032, 0.083968, 0, 0.339712, 0.098112, 0.102016, 0.130656, 0.077664, 0.003488, 0.148224, 0.37584, 0.076736, 1.71366, 6.48899, 0.000576, 0.145696, 0.077376, 0.067136, 0.17104, 0.168064, 0.092544, 0.016, 0.015968, 0.044288, 
175, 0, 0, 0, 0, 0.3254, 0.1041, 2.5076, 0.2251, 0, 0, 0, 0, 0, 0, 0, 0.0925, 0.3965, 0.1876, 0.119, 0.4225, 0.1121, 0.1158, 0.1024, 0.0865, 0.0894, 0.1959, 0.1543, 0.1036, 0.0896, 0.1934, 0.0913, 0.095, 0.0952, 0.0911, 0.3444, 0.2368, 0.1488, 31.8857, 31.7802, 0.1949, 0, 0, 0, 0, 0, 0, 9.76362, 0.073152, 0, 0, 0, 0, 0, 0, 0, 3.2e-05, 0.083968, 0.083936, 3.2e-05, 0.34, 0.09744, 0.102624, 0.130688, 0.077504, 0.003424, 0.147136, 0.376128, 0.072768, 1.71373, 6.46704, 0.000672, 0.145184, 0.07728, 0.067392, 0.171392, 0.168352, 0.093024, 0.015904, 0.01584, 0.044576, 
175, 0, 0, 0, 0, 0.3534, 0.1008, 2.4773, 0.2067, 0, 0, 0, 0, 0, 0, 0, 0.0915, 0.3897, 0.1904, 0.1105, 0.3993, 0.1071, 0.1095, 0.0994, 0.0886, 0.0878, 0.1779, 0.1754, 0.1097, 0.0888, 0.1915, 0.0883, 0.115, 0.0948, 0.0842, 0.3725, 0.2453, 0.1544, 1.7136, 1.61, 0.1355, 0, 0, 0, 0, 0, 3.2e-05, 9.65622, 0.071648, 0, 0, 0, 0, 0, 0, 0, 0, 0.082656, 0.082592, 3.2e-05, 0.338176, 0.096256, 0.102624, 0.130368, 0.077248, 0.00336, 0.14752, 0.374976, 0.072608, 1.19392, 6.46515, 0.000544, 0.145504, 0.076672, 0.488256, 0.171904, 0.168928, 0.09344, 0.015936, 0.015904, 0.042048, 
175, 0, 0, 0, 0, 0.2978, 0.094, 2.4356, 0.2095, 0, 0, 0, 0, 0, 0, 0, 0.0887, 0.3798, 0.1716, 0.1098, 0.4115, 0.1123, 0.1143, 0.0956, 0.0871, 0.0871, 0.1973, 0.1557, 0.1018, 0.0879, 0.184, 0.0848, 0.091, 0.0938, 0.0894, 0.6114, 0.4207, 0.2607, 2.7076, 2.5434, 0.2326, 0, 0, 0, 0, 0, 0, 9.9657, 0.071424, 0, 0, 0, 0, 0, 0, 0, 0, 0.081728, 0.081664, 0, 0.338528, 0.096128, 0.102752, 0.130816, 0.077568, 0.00336, 0.14688, 0.374208, 0.075552, 1.1952, 7.19091, 0.000544, 0.146176, 0.0784, 0.06752, 0.171776, 0.168768, 0.09312, 0.015264, 0.015264, 0.044416, 
180, 0, 0, 0, 0, 0.3069, 0.0941, 2.2149, 0.2009, 0, 0, 0, 0, 0, 0, 0, 0.0847, 0.3376, 0.1635, 0.0966, 0.371, 0.1031, 0.1025, 0.0894, 0.079, 0.0794, 0.1613, 0.1335, 0.107, 0.0813, 0.1779, 0.0826, 0.081, 0.0832, 0.0805, 0.3851, 0.2557, 0.1615, 2.4861, 2.3796, 0.1271, 0, 0, 0, 0, 0, 3.2e-05, 9.78915, 0.072448, 0, 0, 0, 0, 0, 0, 0, 0, 0.083776, 0.08368, 3.2e-05, 0.33968, 0.09744, 0.10272, 0.130464, 0.077472, 0.003456, 0.147456, 0.375072, 0.072608, 1.73642, 6.47286, 0.001504, 0.145408, 0.077472, 0.066912, 0.170912, 0.167936, 0.092576, 0.015904, 0.01584, 0.04464, 
180, 0, 0, 0, 0, 1.8816, 0.1075, 2.5806, 0.1949, 0, 0, 0, 0, 0, 0, 0, 0.0997, 0.4239, 0.2182, 0.1192, 0.4767, 0.1233, 0.14, 0.1196, 0.0862, 0.0891, 0.2053, 0.1712, 0.099, 0.0909, 0.1898, 0.0886, 0.0891, 0.0888, 0.0884, 0.3744, 0.2485, 0.1579, 1.8642, 1.7461, 0.1586, 0, 0, 0, 0, 0, 0, 10.4161, 0.070464, 0, 0, 0, 0, 0, 0, 0, 0, 0.084288, 0.084224, 0, 0.339808, 0.097888, 0.102304, 0.130592, 0.077536, 0.003488, 0.148192, 0.379424, 0.074304, 1.73693, 7.06848, 0.000544, 0.146304, 0.077568, 0.067232, 0.17232, 0.169248, 0.093248, 0.016448, 0.016448, 0.044768, 
